Rowid_,VALUE,COUNT,US_200BPS,US_200EVT,BPS_MODEL,BPS_NAME,GROUPVEG,FRI_REPLAC,FRI_MIXED,FRI_SURFAC,FRI_ALLFIR,EVT_NAME,EVT_PHYS
,51547,7544,1084,7197,10520_17,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland,Conifer,184.000000000000000,91,72,33.000000000000000,Recently Burned-Tree Cover,Conifer
,51548,2,1081,9829,10190_6_7_9_12_16_17_18_19,Great Basin Pinyon-Juniper Woodland,Conifer,844.000000000000000,913,NA,438.000000000000000,Western North American Ruderal Wet Meadow & Marsh,Riparian
,51549,7268,1090,7903,10790_6_9_10_12_16_17_18,Great Basin Xeric Mixed Sagebrush Shrubland,Shrubland,94.000000000000000,830,NA,84.000000000000000,Western Cool Temperate Urban Herbaceous,Developed
,51550,1229,2708,7297,10803_6_12_15_16_17_18_23_24_25,Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert,Shrubland,151.000000000000000,NA,NA,151.000000000000000,Developed-Medium Intensity,Developed-Medium Intensity
,51551,1,894,7295,10861_22,Rocky Mountain Lower Montane-Foothill Shrubland - No True Mountain Mahogany,Shrubland,90.000000000000000,NA,NA,90.000000000000000,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads
,51556,1,588,7114,10310_2_3_4_5_6_12,California Montane Jeffrey Pine(-Ponderosa Pine) Woodland,Conifer,162.000000000000000,83,11,9.000000000000000,California Lower Montane Foothill Pine Woodland and Savanna,Conifer
,51557,446,1059,7135,10620_6_12_17_18,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,Shrubland,283.000000000000000,148,239,69.000000000000000,Inter-Mountain Basins Semi-Desert Grassland,Grassland
,51558,3818,1103,9329,11260_6_12_17_18_28,Inter-Mountain Basins Montane Sagebrush Steppe,Shrubland,49.000000000000000,NA,NA,49.000000000000000,Western North American Ruderal Wet Shrubland,Riparian
,51559,244,1088,7123,10620_6_12_17_18,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,Shrubland,283.000000000000000,148,239,69.000000000000000,Columbia Plateau Steppe and Grassland,Grassland
,51566,2641,1059,9336,10620_6_12_17_18,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,Shrubland,283.000000000000000,148,239,69.000000000000000,Great Basin & Intermountain Ruderal Shrubland,Exotic Tree-Shrub
,51567,19,1218,9021,10110_6_10_12_17_18_19,Rocky Mountain Aspen Forest and Woodland,Hardwood,68.000000000000000,57,NA,31.000000000000000,Rocky Mountain Subalpine-Montane Riparian Shrubland,Riparian
,51568,2213,1103,9030,11260_6_12_17_18_28,Inter-Mountain Basins Montane Sagebrush Steppe,Shrubland,49.000000000000000,NA,NA,49.000000000000000,Columbia Plateau Silver Sagebrush Seasonally Flooded Shrub-Steppe,Riparian
,51569,39,1001,7072,11460_15_16_23_24_25_28,Southern Rocky Mountain Montane-Subalpine Grassland,Grassland,20.000000000000000,NA,21,10.000000000000000,Wyoming Basins Dwarf Sagebrush Shrubland and Steppe,Shrubland
,51571,1,609,9160,11030_6_7_12_13_16_17_23,Great Basin Semi-Desert Chaparral,Shrubland,50.000000000000000,NA,NA,50.000000000000000,North Pacific Active Volcanic Rock and Cinder Land,Sparsely Vegetated
,51572,80,1049,7195,10170_6_7_8_9_12_18,Columbia Plateau Western Juniper Woodland and Savanna,Conifer,437.000000000000000,271,NA,167.000000000000000,Recently Burned-Herb and Grass Cover,Grassland
,51573,66,1049,7196,10170_6_7_8_9_12_18,Columbia Plateau Western Juniper Woodland and Savanna,Conifer,437.000000000000000,271,NA,167.000000000000000,Recently Burned-Shrub Cover,Shrubland
,51574,25782,1048,7086,10110_6_10_12_17_18_19,Rocky Mountain Aspen Forest and Woodland,Hardwood,68.000000000000000,57,NA,31.000000000000000,Rocky Mountain Lower Montane-Foothill Shrubland,Shrubland
,51575,294842,1081,7079,10190_6_7_9_12_16_17_18_19,Great Basin Pinyon-Juniper Woodland,Conifer,844.000000000000000,913,NA,438.000000000000000,Great Basin Xeric Mixed Sagebrush Shrubland,Shrubland
,51576,19259,1105,7296,11350_7_8_9_10_12_17_18,Inter-Mountain Basins Semi-Desert Grassland,Grassland,81.000000000000000,NA,NA,81.000000000000000,Developed-Low Intensity,Developed-Low Intensity
,51577,1,1226,9022,10550_18,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Conifer,175.000000000000000,694,NA,140.000000000000000,Rocky Mountain Subalpine-Montane Riparian Woodland,Riparian
,51578,49437,2709,7123,10804_6_12_15_16_17_18_23_24_25,Inter-Mountain Basins Big Sagebrush Shrubland - Upland,Shrubland,120.000000000000000,NA,NA,120.000000000000000,Columbia Plateau Steppe and Grassland,Grassland
,51579,220,979,7199,10620_16_23,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,Shrubland,250.000000000000000,137,227,64.000000000000000,Recently Disturbed Other-Shrub Cover,Shrubland
,51582,1,1056,7027,10520_12,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland,Conifer,185.000000000000000,91,72,33.000000000000000,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,Conifer
,51583,2099,2708,7923,10803_6_12_15_16_17_18_23_24_25,Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert,Shrubland,151.000000000000000,NA,NA,151.000000000000000,Western Cool Temperate Developed Ruderal Shrubland,Developed
,51584,9,1102,7924,11250_6_12_13_15_16_17_18_23_24_25_28,Inter-Mountain Basins Big Sagebrush Steppe,Shrubland,117.000000000000000,NA,NA,117.000000000000000,Western Cool Temperate Developed Ruderal Grassland,Developed
,51585,113113,2708,7127,10803_6_12_15_16_17_18_23_24_25,Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert,Shrubland,151.000000000000000,NA,NA,151.000000000000000,Inter-Mountain Basins Semi-Desert Shrub-Steppe,Shrubland
,51586,2801,1078,9309,10110_6_10_12_17_18_19,Rocky Mountain Aspen Forest and Woodland,Hardwood,68.000000000000000,57,NA,31.000000000000000,Great Basin & Intermountain Introduced Perennial Grassland and Forbland,Exotic Herbaceous
,51587,210,978,7199,10612_16_23,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - High Elevation,Hardwood-Conifer,71.000000000000000,60,NA,33.000000000000000,Recently Disturbed Other-Shrub Cover,Shrubland
,51590,1,584,7114,10270_4_5_6,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,Conifer,148.000000000000000,35,17,11.000000000000000,California Lower Montane Foothill Pine Woodland and Savanna,Conifer
,51592,25725,1059,7086,10620_6_12_17_18,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,Shrubland,283.000000000000000,148,239,69.000000000000000,Rocky Mountain Lower Montane-Foothill Shrubland,Shrubland
,51593,662,1045,7079,10010,Inter-Mountain Basins Sparsely Vegetated Systems,Sparse,0.000000000000000,NA,NA,0.000000000000000,Great Basin Xeric Mixed Sagebrush Shrubland,Shrubland
,51594,2948,1079,9309,10120_17_18_21,Rocky Mountain Bigtooth Maple Ravine Woodland,Hardwood,136.000000000000000,81,NA,51.000000000000000,Great Basin & Intermountain Introduced Perennial Grassland and Forbland,Exotic Herbaceous
,51598,787,585,9272,10280_4_6_7_12,Mediterranean California Mesic Mixed Conifer Forest and Woodland,Conifer,146.000000000000000,47,33,17.000000000000000,Temperate Pacific Subalpine-Montane Wet Meadow,Riparian
,51599,45,1057,7965,10570_12_16,Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland,Conifer,507.000000000000000,NA,201,144.000000000000000,Western Cool Temperate Close Grown Crop,Agricultural
,51600,48684,1069,7086,11260_6_12_17_18_28,Inter-Mountain Basins Montane Sagebrush Steppe,Shrubland,49.000000000000000,NA,NA,49.000000000000000,Rocky Mountain Lower Montane-Foothill Shrubland,Shrubland
,51601,1019,1104,7145,11270_10_12_13_17_18,Inter-Mountain Basins Semi-Desert Shrub-Steppe,Shrubland,227.000000000000000,NA,NA,227.000000000000000,Rocky Mountain Subalpine-Montane Mesic Meadow,Grassland
,51602,3206,1105,7125,11350_7_8_9_10_12_17_18,Inter-Mountain Basins Semi-Desert Grassland,Grassland,81.000000000000000,NA,NA,81.000000000000000,Inter-Mountain Basins Big Sagebrush Steppe,Shrubland
,51603,111902,2708,9336,10803_6_12_15_16_17_18_23_24_25,Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert,Shrubland,151.000000000000000,NA,NA,151.000000000000000,Great Basin & Intermountain Ruderal Shrubland,Exotic Tree-Shrub
,51604,183,2708,7900,10803_6_12_15_16_17_18_23_24_25,Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert,Shrubland,151.000000000000000,NA,NA,151.000000000000000,Western Cool Temperate Urban Deciduous Forest,Developed
,51605,134514,1087,7062,10610_8_9_17,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,Hardwood-Conifer,68.000000000000000,44,NA,27.000000000000000,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland,Conifer
,51606,1656,1078,7086,10110_6_10_12_17_18_19,Rocky Mountain Aspen Forest and Woodland,Hardwood,68.000000000000000,57,NA,31.000000000000000,Rocky Mountain Lower Montane-Foothill Shrubland,Shrubland
,51607,716,1088,7145,10620_6_12_17_18,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,Shrubland,283.000000000000000,148,239,69.000000000000000,Rocky Mountain Subalpine-Montane Mesic Meadow,Grassland
,51608,9,1100,7145,11150_17,Inter-Mountain Basins Juniper Savanna,Conifer,794.000000000000000,423,567,186.000000000000000,Rocky Mountain Subalpine-Montane Mesic Meadow,Grassland
,51609,2763,1100,7125,11150_17,Inter-Mountain Basins Juniper Savanna,Conifer,794.000000000000000,423,567,186.000000000000000,Inter-Mountain Basins Big Sagebrush Steppe,Shrubland
,51612,891,2701,9629,10804_6_12_15_16_17_18_23_24_25,Inter-Mountain Basins Big Sagebrush Shrubland - Upland,Shrubland,120.000000000000000,NA,NA,120.000000000000000,Mediterranean California Foothill and Lower Montane Riparian Shrubland,Riparian
,51613,2501,1102,7299,11250_6_12_13_15_16_17_18_23_24_25_28,Inter-Mountain Basins Big Sagebrush Steppe,Shrubland,117.000000000000000,NA,NA,117.000000000000000,Developed-Roads,Developed-Roads
,51614,3032,1105,7923,11350_7_8_9_10_12_17_18,Inter-Mountain Basins Semi-Desert Grassland,Grassland,81.000000000000000,NA,NA,81.000000000000000,Western Cool Temperate Developed Ruderal Shrubland,Developed
,51615,4323,1105,7904,11350_7_8_9_10_12_17_18,Inter-Mountain Basins Semi-Desert Grassland,Grassland,81.000000000000000,NA,NA,81.000000000000000,Western Cool Temperate Urban Shrubland,Developed
,51616,6949,1103,9011,11260_6_12_17_18_28,Inter-Mountain Basins Montane Sagebrush Steppe,Shrubland,49.000000000000000,NA,NA,49.000000000000000,North American Arid West Emergent Marsh,Riparian
,51617,459,1100,7124,11150_17,Inter-Mountain Basins Juniper Savanna,Conifer,794.000000000000000,423,567,186.000000000000000,Columbia Plateau Low Sagebrush Steppe,Shrubland
,51618,1128,1088,9309,10620_6_12_17_18,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,Shrubland,283.000000000000000,148,239,69.000000000000000,Great Basin & Intermountain Introduced Perennial Grassland and Forbland,Exotic Herbaceous
,51619,710,1100,9336,11150_17,Inter-Mountain Basins Juniper Savanna,Conifer,794.000000000000000,423,567,186.000000000000000,Great Basin & Intermountain Ruderal Shrubland,Exotic Tree-Shrub
,51620,527,1100,7127,11150_17,Inter-Mountain Basins Juniper Savanna,Conifer,794.000000000000000,423,567,186.000000000000000,Inter-Mountain Basins Semi-Desert Shrub-Steppe,Shrubland
,51624,6554,1068,9503,11250_6_12_13_15_16_17_18_23_24_25_28,Inter-Mountain Basins Big Sagebrush Steppe,Shrubland,117.000000000000000,NA,NA,117.000000000000000,Great Basin Foothill and Lower Montane Riparian Shrubland,Riparian
,51625,3,1076,7080,11600_12_17,Rocky Mountain Subalpine/Upper Montane Riparian Systems,Riparian,271.000000000000000,NA,80,62.000000000000000,Inter-Mountain Basins Big Sagebrush Shrubland,Shrubland
,51626,9600,1108,7125,11540_6_12_16_17,Inter-Mountain Basins Montane Riparian Systems,Riparian,376.000000000000000,NA,NA,376.000000000000000,Inter-Mountain Basins Big Sagebrush Steppe,Shrubland
,51629,86831,581,7126,10190_6_7_9_12_16_17_18_19,Great Basin Pinyon-Juniper Woodland,Conifer,844.000000000000000,913,NA,438.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,Shrubland
,51630,2,1228,7923,10570_18,Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland,Conifer,500.000000000000000,NA,202,144.000000000000000,Western Cool Temperate Developed Ruderal Shrubland,Developed
,51631,8172,1105,7903,11350_7_8_9_10_12_17_18,Inter-Mountain Basins Semi-Desert Grassland,Grassland,81.000000000000000,NA,NA,81.000000000000000,Western Cool Temperate Urban Herbaceous,Developed
,51632,194,2708,7901,10803_6_12_15_16_17_18_23_24_25,Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert,Shrubland,151.000000000000000,NA,NA,151.000000000000000,Western Cool Temperate Urban Evergreen Forest,Developed
,51633,4817,2708,9328,10803_6_12_15_16_17_18_23_24_25,Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert,Shrubland,151.000000000000000,NA,NA,151.000000000000000,Interior Western North American Temperate Ruderal Shrubland,Exotic Tree-Shrub
,51634,291,1078,7106,10110_6_10_12_17_18_19,Rocky Mountain Aspen Forest and Woodland,Hardwood,68.000000000000000,57,NA,31.000000000000000,Northern Rocky Mountain Montane-Foothill Deciduous Shrubland,Shrubland
,51635,940,1100,7123,11150_17,Inter-Mountain Basins Juniper Savanna,Conifer,794.000000000000000,423,567,186.000000000000000,Columbia Plateau Steppe and Grassland,Grassland
,51639,4443,1102,9307,11250_6_12_13_15_16_17_18_23_24_25_28,Inter-Mountain Basins Big Sagebrush Steppe,Shrubland,117.000000000000000,NA,NA,117.000000000000000,Great Basin & Intermountain Introduced Annual and Biennial Forbland,Exotic Herbaceous
,51640,20490,1087,7011,10610_8_9_17,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,Hardwood-Conifer,68.000000000000000,44,NA,27.000000000000000,Rocky Mountain Aspen Forest and Woodland,Hardwood
,51643,33491,1077,9006,10010,Inter-Mountain Basins Sparsely Vegetated Systems,Sparse,0.000000000000000,NA,NA,0.000000000000000,Inter-Mountain Basins Cliff and Canyon,Sparsely Vegetated
,51644,40598,2708,9307,10803_6_12_15_16_17_18_23_24_25,Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert,Shrubland,151.000000000000000,NA,NA,151.000000000000000,Great Basin & Intermountain Introduced Annual and Biennial Forbland,Exotic Herbaceous
,51645,2874,1102,9030,11250_6_12_13_15_16_17_18_23_24_25_28,Inter-Mountain Basins Big Sagebrush Steppe,Shrubland,117.000000000000000,NA,NA,117.000000000000000,Columbia Plateau Silver Sagebrush Seasonally Flooded Shrub-Steppe,Riparian
,51646,65,1001,7050,11460_15_16_23_24_25_28,Southern Rocky Mountain Montane-Subalpine Grassland,Grassland,20.000000000000000,NA,21,10.000000000000000,Rocky Mountain Lodgepole Pine Forest,Conifer
,51648,4210,1074,7086,11540_6_12_16_17,Inter-Mountain Basins Montane Riparian Systems,Riparian,376.000000000000000,NA,NA,376.000000000000000,Rocky Mountain Lower Montane-Foothill Shrubland,Shrubland
,51649,3,1076,9308,11600_12_17,Rocky Mountain Subalpine/Upper Montane Riparian Systems,Riparian,271.000000000000000,NA,80,62.000000000000000,Great Basin & Intermountain Introduced Annual Grassland,Exotic Herbaceous
,51650,25752,1108,9309,11540_6_12_16_17,Inter-Mountain Basins Montane Riparian Systems,Riparian,376.000000000000000,NA,NA,376.000000000000000,Great Basin & Intermountain Introduced Perennial Grassland and Forbland,Exotic Herbaceous
,51651,71,1102,7901,11250_6_12_13_15_16_17_18_23_24_25_28,Inter-Mountain Basins Big Sagebrush Steppe,Shrubland,117.000000000000000,NA,NA,117.000000000000000,Western Cool Temperate Urban Evergreen Forest,Developed
,51652,119,2708,7924,10803_6_12_15_16_17_18_23_24_25,Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert,Shrubland,151.000000000000000,NA,NA,151.000000000000000,Western Cool Temperate Developed Ruderal Grassland,Developed
,51653,11873,1108,9329,11540_6_12_16_17,Inter-Mountain Basins Montane Riparian Systems,Riparian,376.000000000000000,NA,NA,376.000000000000000,Western North American Ruderal Wet Shrubland,Riparian
,51656,31,1102,7297,11250_6_12_13_15_16_17_18_23_24_25_28,Inter-Mountain Basins Big Sagebrush Steppe,Shrubland,117.000000000000000,NA,NA,117.000000000000000,Developed-Medium Intensity,Developed-Medium Intensity
,51657,1,1102,7921,11250_6_12_13_15_16_17_18_23_24_25_28,Inter-Mountain Basins Big Sagebrush Steppe,Shrubland,117.000000000000000,NA,NA,117.000000000000000,Western Cool Temperate Developed Ruderal Evergreen Forest,Developed
,51658,39,2708,7921,10803_6_12_15_16_17_18_23_24_25,Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert,Shrubland,151.000000000000000,NA,NA,151.000000000000000,Western Cool Temperate Developed Ruderal Evergreen Forest,Developed
,51659,586,1081,7904,10190_6_7_9_12_16_17_18_19,Great Basin Pinyon-Juniper Woodland,Conifer,844.000000000000000,913,NA,438.000000000000000,Western Cool Temperate Urban Shrubland,Developed
,51660,6154,1102,7127,11250_6_12_13_15_16_17_18_23_24_25_28,Inter-Mountain Basins Big Sagebrush Steppe,Shrubland,117.000000000000000,NA,NA,117.000000000000000,Inter-Mountain Basins Semi-Desert Shrub-Steppe,Shrubland
,51661,8606,2708,9030,10803_6_12_15_16_17_18_23_24_25,Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert,Shrubland,151.000000000000000,NA,NA,151.000000000000000,Columbia Plateau Silver Sagebrush Seasonally Flooded Shrub-Steppe,Riparian
,51662,19,1101,7061,11240_10_12_17_18_19_21,Columbia Plateau Low Sagebrush Steppe,Shrubland,200.000000000000000,NA,NA,200.000000000000000,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,Conifer-Hardwood
,51663,4917,1082,7062,10200_6_9_12_17,Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland,Conifer,513.000000000000000,NA,198,143.000000000000000,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland,Conifer
,51664,2804825,2709,7019,10804_6_12_15_16_17_18_23_24_25,Inter-Mountain Basins Big Sagebrush Shrubland - Upland,Shrubland,120.000000000000000,NA,NA,120.000000000000000,Great Basin Pinyon-Juniper Woodland,Conifer
,51669,26562,1048,9309,10110_6_10_12_17_18_19,Rocky Mountain Aspen Forest and Woodland,Hardwood,68.000000000000000,57,NA,31.000000000000000,Great Basin & Intermountain Introduced Perennial Grassland and Forbland,Exotic Herbaceous
,51670,720,1048,9307,10110_6_10_12_17_18_19,Rocky Mountain Aspen Forest and Woodland,Hardwood,68.000000000000000,57,NA,31.000000000000000,Great Basin & Intermountain Introduced Annual and Biennial Forbland,Exotic Herbaceous
,51671,581,2709,7106,10804_6_12_15_16_17_18_23_24_25,Inter-Mountain Basins Big Sagebrush Shrubland - Upland,Shrubland,120.000000000000000,NA,NA,120.000000000000000,Northern Rocky Mountain Montane-Foothill Deciduous Shrubland,Shrubland
,51672,1930,1090,7297,10790_6_9_10_12_16_17_18,Great Basin Xeric Mixed Sagebrush Shrubland,Shrubland,94.000000000000000,830,NA,84.000000000000000,Developed-Medium Intensity,Developed-Medium Intensity
